value,forecast
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.009,0.003
0.009,0.009
0.009,0.009
0.009,0.009
0.01,0.009
0.008,0.008
0.004,0.006
0.005,0.005
0.006,0.005
0.005,0.005
0.004,0.003
0.004,0.005
0.002,0.003
0.002,0.002
0.002,0.002
0.003,0.002
0.002,0.003
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.008,0.002
0.008,0.008
0.008,0.008
0.008,0.008
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.01,0.009
0.01,0.01
0.01,0.01
0.01,0.01
0.01,0.01
0.012,0.01
0.024,0.014
0.018,0.024
0.025,0.02
0.016,0.017
0.029,0.022
0.011,0.021
0.007,0.012
0.006,0.007
0.011,0.01
0.008,0.014
0.01,0.009
0.007,0.01
0.006,0.008
0.013,0.009
0.018,0.017
0.006,0.013
0.007,0.005
0.009,0.008
0.009,0.01
0.012,0.008
0.056,0.03
0.014,0.025
0.02,0.013
0.039,0.03
0.029,0.036
0.02,0.029
0.011,0.017
0.009,0.01
0.011,0.01
0.007,0.01
0.006,0.006
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.013,0.007
0.013,0.013
0.014,0.013
0.014,0.014
0.016,0.014
0.021,0.017
0.027,0.022
0.034,0.034
0.039,0.038
0.035,0.037
0.025,0.03
0.032,0.027
0.02,0.025
0.042,0.032
0.028,0.027
0.034,0.034
0.038,0.039
0.022,0.027
0.017,0.019
0.016,0.016
0.016,0.016
0.011,0.012
0.013,0.012
0.015,0.014
0.017,0.016
0.019,0.018
0.012,0.016
0.013,0.012
0.013,0.013
0.021,0.015
0.016,0.021
0.019,0.017
0.018,0.018
0.017,0.018
0.022,0.018
0.02,0.022
0.016,0.018
0.016,0.017
0.015,0.015
0.017,0.016
0.035,0.019
0.04,0.038
0.018,0.03
0.015,0.015
0.015,0.015
0.015,0.015
0.016,0.016
0.016,0.016
0.017,0.016
0.017,0.017
0.017,0.017
0.018,0.018
0.018,0.018
0.018,0.018
0.017,0.017
0.017,0.017
0.018,0.018
0.017,0.018
0.017,0.017
0.012,0.014
0.012,0.012
0.022,0.012
0.023,0.023
0.025,0.024
0.026,0.025
0.028,0.027
0.029,0.028
0.03,0.03
0.032,0.031
0.034,0.033
0.034,0.033
0.035,0.037
0.024,0.03
0.017,0.019
0.014,0.017
0.015,0.014
0.015,0.014
0.015,0.016
0.011,0.013
0.011,0.01
0.011,0.011
0.01,0.011
0.01,0.01
0.01,0.01
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.01,0.01
0.017,0.012
0.016,0.016
0.017,0.016
0.018,0.017
0.02,0.019
0.011,0.017
0.011,0.009
0.013,0.014
0.015,0.014
0.016,0.015
0.018,0.017
0.023,0.02
0.026,0.025
0.024,0.025
0.026,0.026
0.025,0.031
0.032,0.027
0.029,0.036
0.007,0.014
0.008,0.008
0.007,0.008
0.01,0.008
0.015,0.012
0.023,0.018
0.036,0.031
0.043,0.04
0.035,0.034
0.027,0.04
0.015,0.024
0.019,0.017
0.017,0.019
0.032,0.023
0.049,0.038
0.018,0.03
0.013,0.015
0.006,0.007
0.009,0.006
0.01,0.007
0.009,0.01
0.003,0.007
0.002,0.002
0.002,0.002
0.003,0.002
0.003,0.003
0.003,0.003
0.001,0.003
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.009,0.001
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.01,0.009
0.01,0.01
0.009,0.009
0.008,0.009
0.016,0.012
0.02,0.018
0.031,0.027
0.027,0.03
0.029,0.029
0.044,0.035
0.039,0.04
0.038,0.04
0.032,0.035
0.031,0.03
0.048,0.038
0.033,0.04
0.025,0.032
0.015,0.019
0.012,0.015
0.01,0.012
0.01,0.01
0.01,0.009
0.01,0.011
0.011,0.011
0.007,0.009
0.01,0.008
0.01,0.01
0.011,0.01
0.014,0.011
0.017,0.016
0.015,0.016
0.018,0.014
0.018,0.018
0.021,0.02
0.031,0.026
0.025,0.029
0.025,0.025
0.025,0.024
0.031,0.027
0.034,0.033
0.044,0.039
0.036,0.038
0.022,0.03
0.008,0.014
0.006,0.007
0.008,0.007
0.012,0.009
0.018,0.014
0.022,0.02
0.024,0.024
0.024,0.024
0.024,0.023
0.027,0.025
0.028,0.028
0.027,0.029
0.028,0.027
0.026,0.027
0.021,0.024
0.015,0.017
0.015,0.015
0.021,0.018
0.023,0.022
0.029,0.025
0.029,0.031
0.03,0.028
0.033,0.032
0.031,0.032
0.035,0.034
0.038,0.037
0.034,0.039
0.027,0.031
0.018,0.023
0.011,0.013
0.011,0.011
0.003,0.007
0.002,0.002
0.002,0.002
0.005,0.002
0.006,0.005
0.006,0.006
0.006,0.006
0.007,0.007
0.007,0.007
0.008,0.008
0.008,0.008
0.009,0.009
0.009,0.009
0.011,0.01
0.01,0.01
0.008,0.009
0.009,0.008
0.006,0.009
0.011,0.009
0.015,0.013
0.026,0.021
0.027,0.027
0.024,0.023
0.024,0.024
0.023,0.024
0.026,0.025
0.018,0.02
0.028,0.02
0.045,0.035
0.025,0.029
0.007,0.015
0.012,0.007
0.013,0.014
0.014,0.014
0.017,0.015
0.018,0.018
0.016,0.016
0.01,0.014
0.008,0.008
0.006,0.007
0.003,0.004
0.003,0.003
0.004,0.003
0.005,0.004
0.002,0.004
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.002,0.002
0.005,0.001
0.004,0.004
0.005,0.005
0.005,0.005
0.006,0.005
0.007,0.006
0.005,0.006
0.005,0.005
0.005,0.005
0.005,0.005
0.003,0.004
0.003,0.003
0.004,0.003
0.004,0.004
0.004,0.004
0.005,0.005
0.005,0.005
0.006,0.005
0.006,0.006
0.006,0.006
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.014,0.008
0.019,0.016
0.031,0.026
0.028,0.032
0.024,0.026
0.013,0.017
0.021,0.014
0.036,0.025
0.038,0.038
0.043,0.04
0.021,0.029
0.008,0.013
0.006,0.007
0.007,0.006
0.007,0.007
0.008,0.007
0.008,0.008
0.007,0.007
0.006,0.006
0.006,0.006
0.006,0.006
0.007,0.006
0.008,0.007
0.008,0.008
0.006,0.007
0.005,0.005
0.007,0.007
0.006,0.007
0.006,0.006
0.006,0.006
0.006,0.005
0.007,0.006
0.007,0.007
0.007,0.007
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.007,0.008
0.008,0.007
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.01,0.008
0.009,0.01
0.008,0.009
0.009,0.008
0.009,0.01
0.01,0.009
0.012,0.011
0.013,0.013
0.021,0.015
0.031,0.027
0.025,0.03
0.023,0.024
0.024,0.023
0.019,0.021
0.019,0.02
0.01,0.014
0.009,0.01
0.012,0.01
0.012,0.012
0.009,0.01
0.008,0.008
0.008,0.008
0.008,0.008
0.009,0.009
0.007,0.009
0.012,0.006
0.021,0.016
0.034,0.027
0.028,0.033
0.018,0.021
0.008,0.013
0.018,0.012
0.025,0.019
0.027,0.027
0.028,0.03
0.038,0.032
0.027,0.04
0.015,0.014
0.014,0.018
0.015,0.014
0.009,0.012
0.004,0.008
0.004,0.004
0.006,0.005
0.005,0.006
0.006,0.006
0.004,0.005
0.004,0.004
0.004,0.004
0.005,0.005
0.006,0.005
0.006,0.006
0.005,0.006
0.005,0.005
0.005,0.005
0.007,0.006
0.004,0.006
0.005,0.004
0.006,0.005
0.005,0.006
0.01,0.006
0.017,0.013
0.02,0.018
0.023,0.021
0.025,0.024
0.02,0.021
0.014,0.017
0.013,0.013
0.017,0.013
0.018,0.018
0.018,0.017
0.024,0.021
0.044,0.03
0.037,0.036
0.043,0.039
0.014,0.037
0.035,0.037
0.028,0.032
0.039,0.037
0.064,0.035
0.018,0.029
0.011,0.013
0.011,0.011
0.014,0.012
0.016,0.015
0.022,0.019
0.033,0.025
0.035,0.038
0.029,0.031
0.031,0.03
0.032,0.031
0.035,0.033
0.036,0.037
0.049,0.04
0.02,0.027
0.013,0.016
0.008,0.01
0.008,0.008
0.009,0.008
0.01,0.009
0.011,0.011
0.013,0.012
0.014,0.013
0.015,0.014
0.016,0.016
0.018,0.017
0.019,0.018
0.03,0.023
0.024,0.03
0.017,0.02
0.033,0.022
0.044,0.04
0.026,0.033
0.052,0.037
0.036,0.035
0.036,0.038
0.055,0.04
0.004,0.015
0.005,0.004
0.005,0.005
0.006,0.006
0.007,0.006
0.007,0.008
0.006,0.006
0.006,0.007
0.007,0.006
0.007,0.007
0.008,0.008
0.009,0.009
0.01,0.01
0.026,0.019
0.01,0.017
0.015,0.013
0.023,0.019
0.029,0.026
0.036,0.032
0.042,0.038
0.017,0.025
0.019,0.017
0.029,0.022
0.062,0.035
0.016,0.029
0.008,0.01
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.008,0.007
0.006,0.007
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.007,0.006
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.009,0.008
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.008,0.009
0.014,0.008
0.03,0.022
0.032,0.029
0.041,0.031
0.045,0.034
0.026,0.032
0.012,0.018
0.005,0.007
0.004,0.004
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.01,0.003
0.01,0.01
0.011,0.011
0.012,0.012
0.013,0.013
0.014,0.014
0.017,0.015
0.025,0.019
0.039,0.031
0.037,0.035
0.043,0.039
0.005,0.039
0.006,0.005
0.008,0.006
0.013,0.01
0.021,0.014
0.052,0.019
0.005,0.005
0.004,0.004
0.006,0.005
0.005,0.006
0.008,0.006
0.007,0.007
0.009,0.008
0.009,0.008
0.01,0.009
0.012,0.012
0.016,0.014
0.016,0.016
0.015,0.016
0.014,0.016
0.015,0.016
0.017,0.016
0.018,0.018
0.018,0.017
0.018,0.018
0.023,0.034
0.021,0.033
0.02,0.019
0.041,0.029
0.034,0.038
0.019,0.027
0.011,0.017
0.018,0.015
0.017,0.017
0.018,0.015
0.021,0.02
0.022,0.022
0.032,0.023
0.048,0.033
0.027,0.034
0.02,0.026
0.001,0.009
0.002,0.001
0.002,0.002
0.005,0.002
0.006,0.005
0.003,0.005
0.008,0.005
0.029,0.018
0.011,0.025
0.01,0.009
0.01,0.011
0.032,0.025
0.02,0.027
0.015,0.017
0.02,0.017
0.006,0.018
0.01,0.01
0.012,0.011
0.011,0.01
0.012,0.011
0.013,0.014
0.014,0.014
0.026,0.018
0.05,0.038
0.02,0.025
0.01,0.016
0.003,0.004
0.004,0.003
0.003,0.003
0.004,0.003
0.001,0.002
0.001,0.001
0.001,0.001
0.003,0.001
0.003,0.003
0.004,0.003
0.004,0.004
0.005,0.004
0.005,0.005
0.006,0.005
0.006,0.006
0.007,0.006
0.007,0.007
0.008,0.007
0.008,0.008
0.007,0.008
0.004,0.006
0.01,0.004
0.028,0.017
0.011,0.013
0.01,0.01
0.01,0.011
0.167,0.022
0.019,0.025
0.007,0.013
0.009,0.009
0.026,0.013
0.013,0.022
0.004,0.009
0.001,0.002
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.002,0.001
0.002,0.002
0.002,0.002
0.003,0.002
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.004,0.003
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.004
0.005,0.004
0.005,0.005
0.003,0.004
0.003,0.003
0.002,0.004
0.009,0.003
0.012,0.01
0.015,0.013
0.014,0.016
0.004,0.014
0.01,0.007
0.017,0.013
0.023,0.019
0.048,0.037
0.033,0.031
0.034,0.034
0.033,0.032
0.046,0.035
0.015,0.019
0.016,0.015
0.018,0.017
0.019,0.019
0.021,0.019
0.022,0.025
0.028,0.028
0.027,0.028
0.03,0.028
0.026,0.028
0.028,0.027
0.028,0.034
0.029,0.035
0.031,0.031
0.03,0.034
0.031,0.031
0.03,0.034
0.033,0.032
0.035,0.033
0.037,0.035
0.006,0.004
0.008,0.007
0.01,0.009
0.007,0.015
0.021,0.009
0.023,0.018
0.006,0.003
0.046,0.038
0.038,0.037
0.044,0.04
0.037,0.036
0.037,0.037
0.037,0.037
0.04,0.037
0.04,0.04
0.031,0.035
0.028,0.031
0.029,0.029
0.033,0.031
0.034,0.032
0.03,0.034
0.038,0.031
0.033,0.036
0.035,0.036
0.041,0.037
0.04,0.036
0.041,0.04
0.04,0.039
0.032,0.04
0.014,0.021
0.013,0.014
0.021,0.017
0.037,0.028
0.046,0.04
0.033,0.033
0.048,0.038
0.032,0.032
0.024,0.029
0.036,0.029
0.047,0.03
0.016,0.031
0.017,0.017
0.018,0.018
0.02,0.021
0.021,0.02
0.022,0.021
0.016,0.017
0.017,0.017
0.017,0.017
0.017,0.017
0.018,0.018
0.017,0.025
0.129,0.018
0.027,0.038
0.028,0.027
0.028,0.028
0.032,0.028
0.03,0.032
0.031,0.031
0.033,0.032
0.034,0.033
0.035,0.034
0.036,0.036
0.037,0.037
0.039,0.038
0.024,0.032
0.03,0.027
0.03,0.029
0.037,0.036
0.041,0.037
0.028,0.032
0.034,0.027
0.039,0.037
0.033,0.031
0.038,0.04
0.041,0.039
0.031,0.038
0.033,0.032
0.035,0.034
0.035,0.035
0.035,0.035
0.035,0.035
0.035,0.035
0.034,0.034
0.025,0.029
0.024,0.025
0.022,0.021
0.032,0.026
0.032,0.031
0.033,0.032
0.033,0.033
0.035,0.034
0.024,0.035
0.02,0.019
0.021,0.018
0.022,0.022
0.021,0.021
0.021,0.021
0.021,0.021
0.053,0.028
0.038,0.039
0.018,0.026
0.018,0.018
0.018,0.018
0.018,0.018
0.018,0.018
0.018,0.018
0.122,0.019
0.052,0.035
0.04,0.039
0.029,0.033
0.034,0.033
0.029,0.028
0.032,0.03
0.034,0.032
0.132,0.039
0.036,0.036
0.037,0.038
0.126,0.034
0.018,0.023
0.084,0.036
0.002,0.019
0.004,0.005
0.001,0.003
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.006,0.001
0.006,0.006
0.007,0.007
0.007,0.007
0.008,0.007
0.008,0.008
0.009,0.008
0.009,0.009
0.01,0.009
0.01,0.01
0.011,0.01
0.011,0.011
0.011,0.011
0.012,0.012
0.012,0.012
0.004,0.033
0.125,0.032
0.163,0.032
0.03,0.031
0.055,0.03
0.03,0.035
0.025,0.025
0.026,0.025
0.025,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.029,0.026
0.03,0.029
0.03,0.03
0.03,0.03
0.031,0.03
0.031,0.031
0.032,0.031
0.032,0.032
0.033,0.032
0.033,0.033
0.034,0.033
0.034,0.034
0.034,0.034
0.035,0.035
0.013,0.028
0.054,0.019
0.004,0.03
0.012,0.01
0.013,0.012
0.016,0.014
0.017,0.016
0.028,0.036
0.027,0.031
0.03,0.028
0.035,0.034
0.047,0.035
0.037,0.04
0.036,0.037
0.029,0.028
0.031,0.034
0.026,0.028
0.082,0.03
0.017,0.035
0.018,0.017
0.02,0.019
0.021,0.02
0.01,0.014
0.029,0.034
0.03,0.03
0.063,0.029
0.025,0.024
0.054,0.036
0.027,0.03
0.026,0.028
0.013,0.022
0.003,0.024
0.008,0.005
0.036,0.024
0.034,0.034
0.031,0.03
0.034,0.032
0.035,0.039
0.013,0.022
